"TPTdataset","taxonID","scientificNameID","acceptedNameUsageID","parentNameUsageID","originalNameUsageID","nameAccordingToID","namePublishedInID","taxonConceptID","scientificName","acceptedNameUsage","parentNameUsage","originalNameUsage","nameAccordingTo","namePublishedIn","namePublishedInYear","higherClassification","kingdom","phylum","class","order","family","genus","subgenus","specificEpithet","infraspecificEpithet","taxonRank","verbatimTaxonRank","scientificNameAuthorship","vernacularName","nomenclaturalCode","taxonomicStatus","nomenclaturalStatus","taxonRemarks","subclass","superorder","suborder","infraorder","hyporder","superfamily","subfamily","tribe","subtribe","canonicalName"
"MITE","6819",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) eweri thailandiae Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","eweri","thailandiae",NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus eweri thailandiae"
"MITE","6820",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) hylae Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","hylae",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus hylae"
"MITE","6821",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) hylae afrixali Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","hylae","afrixali",NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus hylae afrixali"
"MITE","6822",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) hylae brevicipitis Fain, 1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","hylae","brevicipitis",NA,NA,"Fain, 1962",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus hylae brevicipitis"
"MITE","6823",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) hylae intermedius Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","hylae","intermedius",NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus hylae intermedius"
"MITE","6824",NA,NA,NA,NA,NA,NA,NA,"Lawrencarus (Lawrencarus) lechriodi Fain, 1962",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Lawrencarus","Lawrencarus","lechriodi",NA,NA,NA,"Fain, 1962",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Lawrencarini",NA,"Lawrencarus lechriodi"
"MITE","6827",NA,NA,NA,NA,NA,NA,NA,"Xenopacarus africanus Fain, Baker & Tinsley, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Xenopacarus",NA,"africanus",NA,NA,NA,"Fain, Baker & Tinsley, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Xenopacarini",NA,"Xenopacarus africanus"
"MITE","6828",NA,NA,NA,NA,NA,NA,NA,"Xenopacarus kenyaensis Fain & Tinsley, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Xenopacarus",NA,"kenyaensis",NA,NA,NA,"Fain & Tinsley, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Xenopacarini",NA,"Xenopacarus kenyaensis"
"MITE","6829",NA,NA,NA,NA,NA,NA,NA,"Xenopacarus kivuensis Fain & Tinsley, 1993",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Xenopacarus",NA,"kivuensis",NA,NA,NA,"Fain & Tinsley, 1993",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Lawrencarinae","Xenopacarini",NA,"Xenopacarus kivuensis"
"MITE","6833",NA,NA,NA,NA,NA,NA,NA,"Boydaia agelaii Fain & Aitken, 1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"agelaii",NA,NA,NA,"Fain & Aitken, 1968",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia agelaii"
"MITE","6834",NA,NA,NA,NA,NA,NA,NA,"Boydaia americana Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"americana",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia americana"
"MITE","6835",NA,NA,NA,NA,NA,NA,NA,"Boydaia aratingae Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"aratingae",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia aratingae"
"MITE","6836",NA,NA,NA,NA,NA,NA,NA,"Boydaia bradornis Fain, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"bradornis",NA,NA,NA,"Fain, 1956",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia bradornis"
"MITE","6837",NA,NA,NA,NA,NA,NA,NA,"Boydaia buphagi Fain, 1961",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"buphagi",NA,NA,NA,"Fain, 1961",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia buphagi"
"MITE","6838",NA,NA,NA,NA,NA,NA,NA,"Boydaia cecropis Fain, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"cecropis",NA,NA,NA,"Fain, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia cecropis"
"MITE","6839",NA,NA,NA,NA,NA,NA,NA,"Boydaia cinnyris Fain, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"cinnyris",NA,NA,NA,"Fain, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia cinnyris"
"MITE","6840",NA,NA,NA,NA,NA,NA,NA,"Boydaia clarki Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"clarki",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia clarki"
"MITE","6841",NA,NA,NA,NA,NA,NA,NA,"Boydaia colini Clark, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"colini",NA,NA,NA,"Clark, 1958",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia colini"
"MITE","6842",NA,NA,NA,NA,NA,NA,NA,"Boydaia crassipes (Berlese & Trouessart, 1889)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"crassipes",NA,NA,NA,"(Berlese & Trouessart, 1889)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia crassipes"
"MITE","6843",NA,NA,NA,NA,NA,NA,NA,"Boydaia cyanerpes Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"cyanerpes",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia cyanerpes"
"MITE","6844",NA,NA,NA,NA,NA,NA,NA,"Boydaia cyanerpes cyanerpes Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"cyanerpes","cyanerpes",NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia cyanerpes cyanerpes"
"MITE","6845",NA,NA,NA,NA,NA,NA,NA,"Boydaia cyanerpes hylocichla Fain & Hyland, 1975",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"cyanerpes","hylocichla",NA,NA,"Fain & Hyland, 1975",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia cyanerpes hylocichla"
"MITE","6846",NA,NA,NA,NA,NA,NA,NA,"Boydaia faini Dusbabek & Cerny, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"faini",NA,NA,NA,"Dusbabek & Cerny, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia faini"
"MITE","6847",NA,NA,NA,NA,NA,NA,NA,"Boydaia falconis Fain, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"falconis",NA,NA,NA,"Fain, 1956",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia falconis"
"MITE","6848",NA,NA,NA,NA,NA,NA,NA,"Boydaia formicarii Fain & Aitken, 1968",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"formicarii",NA,NA,NA,"Fain & Aitken, 1968",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia formicarii"
"MITE","6849",NA,NA,NA,NA,NA,NA,NA,"Boydaia hirundoae Fain, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"hirundoae",NA,NA,NA,"Fain, 1956",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia hirundoae"
"MITE","6850",NA,NA,NA,NA,NA,NA,NA,"Boydaia indica Fain, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"indica",NA,NA,NA,"Fain, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia indica"
"MITE","6851",NA,NA,NA,NA,NA,NA,NA,"Boydaia jordani Eyndhoven, 1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"jordani",NA,NA,NA,"Eyndhoven, 1955",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia jordani"
"MITE","6852",NA,NA,NA,NA,NA,NA,NA,"Boydaia laticoxa Fain & Aitken, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"laticoxa",NA,NA,NA,"Fain & Aitken, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia laticoxa"
"MITE","6853",NA,NA,NA,NA,NA,NA,NA,"Boydaia laticoxa laticoxa Fain & Aitken, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"laticoxa","laticoxa",NA,NA,"Fain & Aitken, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia laticoxa laticoxa"
"MITE","6854",NA,NA,NA,NA,NA,NA,NA,"Boydaia laticoxa philydori Fain & Aitken, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"laticoxa","philydori",NA,NA,"Fain & Aitken, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia laticoxa philydori"
"MITE","6855",NA,NA,NA,NA,NA,NA,NA,"Boydaia locustellae Fain, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"locustellae",NA,NA,NA,"Fain, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia locustellae"
"MITE","6856",NA,NA,NA,NA,NA,NA,NA,"Boydaia loxiae Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"loxiae",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia loxiae"
"MITE","6857",NA,NA,NA,NA,NA,NA,NA,"Boydaia maluri Domrow, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"maluri",NA,NA,NA,"Domrow, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia maluri"
"MITE","6858",NA,NA,NA,NA,NA,NA,NA,"Boydaia mimi Fain & Hyland, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"mimi",NA,NA,NA,"Fain & Hyland, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia mimi"
"MITE","6859",NA,NA,NA,NA,NA,NA,NA,"Boydaia morenoi Dusbabek & Cerny, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"morenoi",NA,NA,NA,"Dusbabek & Cerny, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia morenoi"
"MITE","6860",NA,NA,NA,NA,NA,NA,NA,"Boydaia myzomelae Domrow, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"myzomelae",NA,NA,NA,"Domrow, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia myzomelae"
"MITE","6861",NA,NA,NA,NA,NA,NA,NA,"Boydaia nectarinia Fain, 1958",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"nectarinia",NA,NA,NA,"Fain, 1958",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia nectarinia"
"MITE","6862",NA,NA,NA,NA,NA,NA,NA,"Boydaia pheucticola Pence & Casto, 1976",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"pheucticola",NA,NA,NA,"Pence & Casto, 1976",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia pheucticola"
"MITE","6863",NA,NA,NA,NA,NA,NA,NA,"Boydaia podargi Fain & Lukoschus, 1979",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"podargi",NA,NA,NA,"Fain & Lukoschus, 1979",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia podargi"
"MITE","6864",NA,NA,NA,NA,NA,NA,NA,"Boydaia psalidoprocnei Fain, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"psalidoprocnei",NA,NA,NA,"Fain, 1956",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia psalidoprocnei"
"MITE","6865",NA,NA,NA,NA,NA,NA,NA,"Boydaia psittaci Fain & Mortelmans, 1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"psittaci",NA,NA,NA,"Fain & Mortelmans, 1959",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia psittaci"
"MITE","6866",NA,NA,NA,NA,NA,NA,NA,"Boydaia pycnonoti Fain, 1956",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"pycnonoti",NA,NA,NA,"Fain, 1956",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia pycnonoti"
"MITE","6867",NA,NA,NA,NA,NA,NA,NA,"Boydaia quiscali Clark, 1960",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"quiscali",NA,NA,NA,"Clark, 1960",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia quiscali"
"MITE","6868",NA,NA,NA,NA,NA,NA,NA,"Boydaia rosickyi Dusbabek & Cerny, 1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"rosickyi",NA,NA,NA,"Dusbabek & Cerny, 1970",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia rosickyi"
"MITE","6869",NA,NA,NA,NA,NA,NA,NA,"Boydaia saxicolae Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"saxicolae",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia saxicolae"
"MITE","6870",NA,NA,NA,NA,NA,NA,NA,"Boydaia sinensis Fain & Bafort, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"sinensis",NA,NA,NA,"Fain & Bafort, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia sinensis"
"MITE","6871",NA,NA,NA,NA,NA,NA,NA,"Boydaia spatulata Fain, 1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"spatulata",NA,NA,NA,"Fain, 1955",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia spatulata"
"MITE","6872",NA,NA,NA,NA,NA,NA,NA,"Boydaia sturni (Boyd, 1948)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"sturni",NA,NA,NA,"(Boyd, 1948)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia sturni"
"MITE","6873",NA,NA,NA,NA,NA,NA,NA,"Boydaia synallaxis Fain, Hyland & Aitken, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"synallaxis",NA,NA,NA,"Fain, Hyland & Aitken, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia synallaxis"
"MITE","6874",NA,NA,NA,NA,NA,NA,NA,"Boydaia tyrannis Ford, 1959",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"tyrannis",NA,NA,NA,"Ford, 1959",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia tyrannis"
"MITE","6875",NA,NA,NA,NA,NA,NA,NA,"Boydaia zosteropis Fain, 1963",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"zosteropis",NA,NA,NA,"Fain, 1963",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia zosteropis"
"MITE","6876",NA,NA,NA,NA,NA,NA,NA,"Boydaia zumpti Fain, 1955",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Boydaia",NA,"zumpti",NA,NA,NA,"Fain, 1955",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Boydaia zumpti"
"MITE","6879",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Apodiboydaia) trochila (Fain, 1958)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Apodiboydaia","trochila",NA,NA,NA,"(Fain, 1958)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia trochila"
"MITE","6881",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) amandavae (Fain, 1962)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","amandavae",NA,NA,NA,"(Fain, 1962)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia amandavae"
"MITE","6882",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) clavata (Fain, 1955)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","clavata",NA,NA,NA,"(Fain, 1955)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia clavata"
"MITE","6883",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) nigra (Fain, 1955)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","nigra",NA,NA,NA,"(Fain, 1955)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia nigra"
"MITE","6884",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) nigra icteri Fain & Hyland, 1969",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","nigra","icteri",NA,NA,"Fain & Hyland, 1969",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia nigra icteri"
"MITE","6885",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) nigra motacillae (Fain, 1969)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","nigra","motacillae",NA,NA,"(Fain, 1969)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia nigra motacillae"
"MITE","6886",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) nigra nigra (Fain, 1955)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","nigra","nigra",NA,NA,"(Fain, 1955)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia nigra nigra"
"MITE","6887",NA,NA,NA,NA,NA,NA,NA,"Coboydaia (Coboydaia) sturnellae (Clark, 1960)",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Arachnida","Trombidiformes","Ereynetidae","Coboydaia","Coboydaia","sturnellae",NA,NA,NA,"(Clark, 1960)",NA,NA,NA,NA,NA,"Acari","Acariformes","Prostigmata","Eupodina",NA,"Tydeoidea","Speleognathinae","Boydaiini",NA,"Coboydaia sturnellae"
